((0, 1), (4, 1)):-115.54;-110.61;-114.61;-116.17;DOWN
((0, 1), (4, 2)):-108.43;-112.65;-109.08;-113.11;UP
((0, 2), (1, 1)):-64.05;-67.15;-67.82;-61.50;RIGHT
((0, 2), (1, 2)):-37.13;-46.10;-44.77;-40.27;UP
((0, 2), (1, 3)):-37.13;-32.33;-34.88;-36.39;DOWN
((0, 2), (1, 4)):-22.39;-24.35;-22.17;-20.29;RIGHT
((0, 2), (1, 5)):-7.50;-14.21;-8.00;-7.00;RIGHT
((0, 2), (1, 6)):-7.50;-7.00;-8.00;0.00;RIGHT
((0, 2), (1, 7)):-7.50;-7.00;-8.00;0.00;RIGHT
((0, 2), (1, 8)):-7.50;-7.00;0.00;0.00;LEFT
((0, 2), (2, 1)):-91.20;-85.74;-89.54;-87.04;DOWN
((0, 2), (2, 2)):-58.72;-63.60;-61.86;-58.68;RIGHT
((0, 2), (2, 3)):-44.44;-39.40;-44.28;-43.31;DOWN
((0, 2), (2, 4)):-37.13;-38.00;-31.70;-31.75;LEFT
((0, 2), (2, 5)):-22.39;-20.65;-19.82;-17.41;RIGHT
((0, 2), (2, 6)):-14.96;-21.39;-15.71;-17.04;UP
((0, 2), (2, 7)):-7.50;-7.00;-8.00;-7.00;DOWN
((0, 2), (2, 8)):-7.50;-7.00;0.00;0.00;LEFT
((0, 2), (3, 1)):-91.20;-97.78;-91.98;-95.74;UP
((0, 2), (3, 2)):-69.77;-69.87;-76.40;-70.53;UP
((0, 2), (3, 3)):-57.89;-63.25;-62.18;-61.23;UP
((0, 2), (3, 4)):-51.72;-57.85;-54.91;-55.12;UP
((0, 2), (3, 5)):-37.13;-40.62;-34.81;-38.23;LEFT
((0, 2), (3, 6)):-29.78;-29.49;-28.33;-31.99;LEFT
((0, 2), (3, 7)):-22.39;-21.39;-23.17;-18.65;RIGHT
((0, 2), (3, 8)):-14.96;-13.72;-12.00;-17.04;LEFT
((0, 2), (3, 9)):-7.50;-7.00;-8.00;-7.00;DOWN
((0, 2), (3, 10)):-7.50;-7.00;-8.00;-7.00;DOWN
((0, 2), (3, 11)):-7.50;-7.00;0.00;0.00;LEFT
((0, 2), (3, 12)):-7.50;-7.00;-8.00;0.00;RIGHT
((0, 2), (4, 1)):-107.25;-112.18;-111.24;-111.20;UP
((0, 2), (4, 2)):-115.20;-112.86;-109.44;-112.37;LEFT
((0, 3), (1, 1)):-62.06;-61.58;-66.08;-65.08;DOWN
((0, 3), (1, 2)):-31.76;-39.66;-37.45;-35.18;UP
((0, 3), (1, 3)):-27.79;-32.98;-34.41;-30.88;UP
((0, 3), (1, 4)):-20.90;-23.42;-22.64;-20.38;RIGHT
((0, 3), (1, 5)):-7.00;-13.21;-7.50;-14.21;UP
((0, 3), (1, 6)):-7.00;-6.50;-7.50;0.00;RIGHT
((0, 3), (1, 7)):-7.00;-6.50;-7.50;0.00;RIGHT
((0, 3), (1, 8)):-7.00;-6.50;0.00;0.00;LEFT
((0, 3), (2, 1)):-79.40;-89.08;-82.69;-85.47;UP
((0, 3), (2, 2)):-55.17;-54.90;-60.06;-51.74;RIGHT
((0, 3), (2, 3)):-41.48;-42.30;-43.21;-37.87;RIGHT
((0, 3), (2, 4)):-34.65;-36.00;-30.20;-31.58;LEFT
((0, 3), (2, 5)):-20.90;-25.88;-18.57;-22.97;LEFT
((0, 3), (2, 6)):-13.96;-19.90;-14.71;-15.68;UP
((0, 3), (2, 7)):-7.00;-6.50;-7.50;-6.50;DOWN
((0, 3), (2, 8)):0.00;0.00;0.00;0.00;UP
((0, 3), (2, 9)):-7.00;-6.50;0.00;0.00;LEFT
((0, 3), (3, 1)):-96.56;-94.41;-89.84;-93.45;LEFT
((0, 3), (3, 2)):-70.58;-69.93;-68.17;-64.61;RIGHT
((0, 3), (3, 3)):-55.03;-55.56;-57.90;-59.78;UP
((0, 3), (3, 4)):-55.03;-51.64;-57.12;-52.34;DOWN
((0, 3), (3, 5)):-34.65;-39.81;-36.33;-41.27;UP
((0, 3), (3, 6)):-34.65;-33.44;-31.88;-37.45;LEFT
((0, 3), (3, 7)):-20.90;-18.91;-21.73;-17.78;RIGHT
((0, 3), (3, 8)):-20.90;-19.16;-18.57;-15.80;RIGHT
((0, 3), (3, 9)):-7.00;-12.72;-7.50;-6.50;RIGHT
((0, 3), (3, 10)):-7.00;-6.50;-7.50;-6.50;DOWN
((0, 3), (3, 11)):-7.00;-6.50;-7.50;0.00;RIGHT
((0, 3), (3, 12)):-7.00;-6.50;-7.50;0.00;RIGHT
((0, 3), (4, 1)):-105.08;-106.90;-104.31;-109.27;LEFT
((0, 3), (4, 2)):-108.43;-104.27;-107.58;-108.97;DOWN
((0, 4), (1, 1)):-56.29;-63.70;-59.17;-61.92;UP
((0, 4), (1, 2)):-33.75;-34.42;-33.12;-33.60;LEFT
((0, 4), (1, 3)):-29.78;-29.64;-28.27;-25.95;RIGHT
((0, 4), (1, 4)):-12.97;-18.74;-19.15;-17.08;UP
((0, 4), (1, 5)):-19.40;-15.30;-13.72;-18.66;LEFT
((0, 4), (1, 6)):-6.50;-6.00;-7.00;0.00;RIGHT
((0, 4), (1, 7)):-6.50;-6.00;-7.00;0.00;RIGHT
((0, 4), (1, 8)):-6.50;-6.00;0.00;0.00;LEFT
((0, 4), (1, 9)):-6.50;-6.00;0.00;0.00;LEFT
((0, 4), (2, 1)):-83.81;-88.84;-81.95;-81.79;RIGHT
((0, 4), (2, 2)):-50.37;-48.77;-51.93;-49.13;DOWN
((0, 4), (2, 3)):-29.78;-33.37;-36.18;-32.95;UP
((0, 4), (2, 4)):-25.81;-26.64;-33.32;-26.21;UP
((0, 4), (2, 5)):-19.40;-18.77;-24.72;-23.70;DOWN
((0, 4), (2, 6)):-12.97;-18.41;-13.72;-16.07;UP
((0, 4), (2, 7)):-6.50;-6.00;-7.00;-6.00;DOWN
((0, 4), (2, 8)):-6.50;-6.00;0.00;0.00;LEFT
((0, 4), (2, 9)):-6.50;-6.00;0.00;0.00;LEFT
((0, 4), (3, 1)):-83.81;-90.26;-93.85;-85.93;UP
((0, 4), (3, 2)):-66.82;-68.26;-63.39;-62.80;RIGHT
((0, 4), (3, 3)):-51.72;-57.06;-55.75;-54.49;UP
((0, 4), (3, 4)):-51.10;-45.31;-50.59;-50.12;DOWN
((0, 4), (3, 5)):-38.52;-42.26;-38.84;-40.49;UP
((0, 4), (3, 6)):-38.52;-38.24;-35.05;-34.46;RIGHT
((0, 4), (3, 7)):-19.40;-24.14;-19.43;-20.49;UP
((0, 4), (3, 8)):-19.40;-16.93;-17.32;-14.55;RIGHT
((0, 4), (3, 9)):-12.97;-11.72;-13.72;-14.55;DOWN
((0, 4), (3, 10)):-6.50;-6.00;-7.00;-6.00;DOWN
((0, 4), (3, 11)):-6.50;-6.00;-7.00;0.00;RIGHT
((0, 4), (3, 12)):-6.50;-6.00;-7.00;0.00;RIGHT
((0, 4), (4, 1)):-101.93;-105.43;-98.51;-102.83;LEFT
((0, 4), (4, 2)):-107.25;-106.60;-101.93;-101.56;RIGHT
((0, 5), (1, 1)):-59.25;-57.12;-60.19;-57.20;DOWN
((0, 5), (1, 2)):-26.87;-23.76;-32.62;-28.51;DOWN
((0, 5), (1, 3)):-23.88;-24.61;-29.76;-20.67;RIGHT
((0, 5), (1, 4)):-13.96;-14.84;-15.92;-11.25;RIGHT
((0, 5), (1, 5)):-17.91;-21.50;-17.65;-12.72;RIGHT
((0, 5), (1, 6)):-6.00;-8.47;-6.50;0.00;RIGHT
((0, 5), (1, 7)):-6.00;-5.50;-6.50;0.00;RIGHT
((0, 5), (1, 8)):-6.00;-5.50;0.00;0.00;LEFT
((0, 5), (1, 9)):-6.00;-5.50;0.00;0.00;LEFT
((0, 5), (2, 1)):-78.61;-81.29;-79.59;-75.13;RIGHT
((0, 5), (2, 2)):-44.55;-45.63;-46.91;-40.27;RIGHT
((0, 5), (2, 3)):-31.76;-30.78;-30.59;-32.11;LEFT
((0, 5), (2, 4)):-20.90;-19.70;-25.25;-21.79;DOWN
((0, 5), (2, 5)):-23.82;-22.52;-20.52;-24.38;LEFT
((0, 5), (2, 6)):-17.91;-17.78;-19.03;-13.94;RIGHT
((0, 5), (2, 7)):-6.00;-5.50;-6.50;-5.50;DOWN
((0, 5), (2, 8)):-6.00;-5.50;0.00;0.00;LEFT
((0, 5), (2, 9)):-6.00;-5.50;0.00;0.00;LEFT
((0, 5), (3, 1)):-78.61;-77.69;-87.22;-75.26;RIGHT
((0, 5), (3, 2)):-62.06;-53.60;-59.74;-59.56;DOWN
((0, 5), (3, 3)):-47.40;-50.42;-49.96;-46.28;RIGHT
((0, 5), (3, 4)):-48.27;-45.11;-42.06;-46.18;LEFT
((0, 5), (3, 5)):-41.38;-40.54;-38.99;-35.99;RIGHT
((0, 5), (3, 6)):-35.55;-33.96;-37.55;-33.44;RIGHT
((0, 5), (3, 7)):-23.82;-22.82;-25.06;-20.98;RIGHT
((0, 5), (3, 8)):-17.91;-17.82;-16.08;-13.31;RIGHT
((0, 5), (3, 9)):-17.91;-16.17;-16.08;-13.31;RIGHT
((0, 5), (3, 10)):-6.00;-11.22;-6.50;-13.31;UP
((0, 5), (3, 11)):-6.00;-5.50;-6.50;0.00;RIGHT
((0, 5), (3, 12)):-6.00;-5.50;-6.50;-5.50;DOWN
((0, 5), (4, 1)):-88.22;-89.82;-98.62;-91.26;UP
((0, 5), (4, 2)):-88.00;-93.52;-101.61;-93.13;UP
((0, 6), (1, 1)):-51.98;-52.46;-52.50;-52.88;UP
((0, 6), (1, 2)):-28.36;-24.51;-24.49;-29.26;LEFT
((0, 6), (1, 3)):-16.96;-12.00;-21.76;-13.50;DOWN
((0, 6), (1, 4)):-7.50;-14.21;-16.92;-8.00;UP
((0, 6), (1, 5)):-6.50;-12.22;-13.69;-7.00;UP
((0, 6), (1, 7)):-5.50;-5.00;0.00;0.00;LEFT
((0, 6), (1, 8)):0.00;-5.00;0.00;0.00;UP
((0, 6), (1, 9)):-5.50;-5.00;0.00;0.00;LEFT
((0, 6), (2, 1)):-72.41;-71.87;-73.47;-74.25;DOWN
((0, 6), (2, 2)):-37.72;-36.95;-35.98;-29.16;RIGHT
((0, 6), (2, 3)):-25.37;-30.96;-30.70;-26.27;UP
((0, 6), (2, 4)):-14.96;-17.08;-18.41;-12.00;RIGHT
((0, 6), (2, 5)):-19.40;-18.65;-21.66;-20.30;DOWN
((0, 6), (2, 6)):-10.97;-11.58;-16.29;-9.00;RIGHT
((0, 6), (2, 7)):-5.50;-10.22;-6.00;-5.00;RIGHT
((0, 6), (2, 8)):-5.50;-5.00;0.00;0.00;LEFT
((0, 6), (2, 9)):-5.50;-5.00;0.00;0.00;LEFT
((0, 6), (3, 1)):-72.41;-71.98;-70.35;-74.82;LEFT
((0, 6), (3, 2)):-56.29;-53.94;-51.24;-53.67;LEFT
((0, 6), (3, 3)):-33.75;-40.87;-44.29;-34.33;UP
((0, 6), (3, 4)):-37.13;-38.65;-45.68;-36.49;RIGHT
((0, 6), (3, 5)):-32.18;-30.92;-38.60;-35.09;DOWN
((0, 6), (3, 6)):-32.59;-32.31;-35.71;-31.28;RIGHT
((0, 6), (3, 7)):-21.84;-21.80;-25.04;-25.99;DOWN
((0, 6), (3, 8)):-16.42;-16.08;-19.34;-17.56;DOWN
((0, 6), (3, 9)):-16.42;-15.42;-14.83;-12.07;RIGHT
((0, 6), (3, 10)):-10.97;-10.22;-11.72;-12.07;DOWN
((0, 6), (3, 11)):-5.50;-5.00;-6.00;0.00;RIGHT
((0, 6), (3, 12)):-5.50;-5.00;-6.00;-5.00;DOWN
((0, 6), (4, 1)):-82.54;-86.21;-88.23;-81.91;RIGHT
((0, 6), (4, 2)):-83.81;-88.72;-83.97;-86.89;UP
((0, 7), (1, 1)):-43.67;-51.68;-49.96;-43.05;RIGHT
((0, 7), (1, 2)):-19.95;-21.57;-25.49;-20.70;UP
((0, 7), (1, 3)):-9.00;-8.50;-12.46;-9.50;DOWN
((0, 7), (1, 4)):-8.00;-7.50;-10.96;0.00;RIGHT
((0, 7), (1, 5)):-7.00;-13.21;-9.47;-7.50;UP
((0, 7), (1, 6)):-6.00;-5.50;0.00;0.00;LEFT
((0, 7), (1, 8)):-5.00;-4.50;0.00;0.00;LEFT
((0, 7), (1, 9)):-5.00;-4.50;0.00;0.00;LEFT
((0, 7), (2, 1)):-65.18;-68.55;-68.62;-60.68;RIGHT
((0, 7), (2, 2)):-29.85;-28.90;-29.64;-26.05;RIGHT
((0, 7), (2, 3)):-26.87;-27.92;-23.12;-23.16;LEFT
((0, 7), (2, 4)):-8.00;-15.21;-10.96;-8.50;UP
((0, 7), (2, 5)):-13.96;-16.57;-17.28;-16.84;UP
((0, 7), (2, 6)):-11.97;-11.22;-7.97;-9.75;LEFT
((0, 7), (2, 7)):-9.97;-9.22;-7.97;-8.25;LEFT
((0, 7), (2, 8)):-5.00;-4.50;0.00;0.00;LEFT
((0, 7), (2, 9)):-5.00;-4.50;0.00;0.00;LEFT
((0, 7), (2, 10)):-5.00;-4.50;0.00;0.00;LEFT
((0, 7), (2, 12)):-5.00;-4.50;0.00;0.00;LEFT
((0, 7), (3, 1)):-65.18;-65.63;-69.60;-63.95;RIGHT
((0, 7), (3, 2)):-39.70;-45.39;-51.37;-43.72;UP
((0, 7), (3, 3)):-31.32;-32.90;-30.95;-35.62;LEFT
((0, 7), (3, 4)):-31.76;-30.06;-28.59;-29.65;LEFT
((0, 7), (3, 5)):-27.79;-28.29;-34.93;-29.28;UP
((0, 7), (3, 6)):-29.70;-28.84;-32.14;-28.60;RIGHT
((0, 7), (3, 7)):-24.75;-28.04;-26.38;-25.06;UP
((0, 7), (3, 8)):-19.85;-19.22;-20.99;-17.74;RIGHT
((0, 7), (3, 9)):-14.93;-13.93;-13.59;-15.58;LEFT
((0, 7), (3, 10)):-9.97;-14.79;-10.72;-10.82;UP
((0, 7), (3, 11)):-5.00;-4.50;-5.50;0.00;RIGHT
((0, 7), (3, 12)):-5.00;-4.50;-5.50;-4.50;DOWN
((0, 7), (4, 1)):-65.18;-76.80;-82.41;-67.87;UP
((0, 7), (4, 2)):-78.61;-82.20;-79.82;-80.91;UP
((0, 7), (4, 11)):-5.00;-4.50;0.00;0.00;LEFT
((0, 8), (1, 1)):-34.33;-30.63;-46.29;-38.54;DOWN
((0, 8), (1, 2)):-20.95;-15.00;-14.70;-16.50;LEFT
((0, 8), (1, 3)):-9.50;-9.00;0.00;0.00;LEFT
((0, 8), (1, 5)):-7.50;-7.00;-10.22;0.00;RIGHT
((0, 8), (1, 6)):-6.50;-6.00;0.00;0.00;LEFT
((0, 8), (1, 9)):-4.50;-4.00;0.00;0.00;LEFT
((0, 8), (2, 1)):-56.93;-60.68;-56.66;-50.76;RIGHT
((0, 8), (2, 2)):-20.95;-20.20;-27.64;-19.25;RIGHT
((0, 8), (2, 3)):-18.95;-13.50;-24.49;-15.00;DOWN
((0, 8), (2, 4)):-8.50;-8.00;-11.96;0.00;RIGHT
((0, 8), (2, 5)):-14.96;-14.21;-10.22;-12.00;LEFT
((0, 8), (2, 6)):-12.97;-9.00;-8.72;-10.50;LEFT
((0, 8), (2, 7)):-10.97;-10.22;-7.23;-9.00;LEFT
((0, 8), (2, 8)):-4.50;-4.00;0.00;0.00;LEFT
((0, 8), (2, 9)):-4.50;-4.00;0.00;0.00;LEFT
((0, 8), (2, 10)):-4.50;-4.00;0.00;0.00;LEFT
((0, 8), (2, 12)):-4.50;-4.00;0.00;0.00;LEFT
((0, 8), (3, 1)):-56.93;-55.00;-57.21;-55.80;DOWN
((0, 8), (3, 2)):-41.69;-37.10;-36.56;-41.05;LEFT
((0, 8), (3, 3)):-28.36;-32.65;-35.00;-24.55;RIGHT
((0, 8), (3, 4)):-25.37;-23.07;-21.76;-23.80;LEFT
((0, 8), (3, 5)):-22.39;-23.32;-27.98;-24.03;UP
((0, 8), (3, 6)):-25.81;-24.14;-30.60;-25.26;DOWN
((0, 8), (3, 7)):-21.84;-23.24;-23.82;-21.48;RIGHT
((0, 8), (3, 8)):-17.87;-17.97;-19.42;-16.91;RIGHT
((0, 8), (3, 9)):-13.43;-12.44;-15.22;-14.73;DOWN
((0, 8), (3, 10)):-13.43;-12.73;-12.59;-13.84;LEFT
((0, 8), (3, 11)):-4.50;-8.23;-5.00;-5.98;UP
((0, 8), (3, 12)):-4.50;-4.00;-5.00;-4.00;DOWN
((0, 8), (4, 1)):-68.14;-67.85;-63.53;-65.30;LEFT
((0, 8), (4, 2)):-72.41;-70.91;-74.41;-71.16;DOWN
((0, 8), (4, 11)):-4.50;-4.00;0.00;0.00;LEFT
((0, 9), (1, 1)):-35.82;-35.07;-30.96;-36.73;LEFT
((0, 9), (1, 2)):-11.00;-15.75;-10.50;-11.50;LEFT
((0, 9), (1, 12)):-4.00;-3.50;0.00;0.00;LEFT
((0, 9), (2, 1)):-47.64;-49.11;-46.17;-47.17;LEFT
((0, 9), (2, 2)):-21.95;-20.70;-17.78;-17.25;RIGHT
((0, 9), (2, 3)):-19.95;-14.25;-13.96;-15.75;LEFT
((0, 9), (2, 4)):-9.00;-8.50;0.00;0.00;LEFT
((0, 9), (2, 5)):-8.00;-15.21;-10.96;-8.50;UP
((0, 9), (2, 6)):-7.00;-6.50;-9.47;0.00;RIGHT
((0, 9), (2, 7)):-6.00;-5.50;-7.97;-6.50;DOWN
((0, 9), (2, 9)):-4.00;-3.50;0.00;0.00;LEFT
((0, 9), (2, 10)):-4.00;-3.50;0.00;0.00;LEFT
((0, 9), (2, 12)):-4.00;-3.50;0.00;0.00;LEFT
((0, 9), (3, 1)):-47.64;-42.52;-40.78;-50.47;LEFT
((0, 9), (3, 2)):-32.84;-34.39;-28.22;-33.74;LEFT
((0, 9), (3, 3)):-19.95;-26.62;-23.02;-15.75;RIGHT
((0, 9), (3, 4)):-17.95;-18.55;-12.46;-14.25;LEFT
((0, 9), (3, 5)):-23.88;-20.64;-20.39;-24.72;LEFT
((0, 9), (3, 6)):-20.90;-17.56;-26.03;-22.02;DOWN
((0, 9), (3, 7)):-20.88;-21.48;-21.68;-23.96;UP
((0, 9), (3, 8)):-14.93;-14.28;-18.10;-16.73;DOWN
((0, 9), (3, 9)):-11.94;-15.38;-13.31;-13.62;UP
((0, 9), (3, 10)):-11.94;-10.94;-13.31;-13.43;DOWN
((0, 9), (3, 11)):-7.98;-7.23;-8.73;-9.08;DOWN
((0, 9), (3, 12)):-4.00;-3.50;-4.50;-3.50;DOWN
((0, 9), (4, 1)):-59.40;-68.12;-61.32;-59.88;UP
((0, 9), (4, 2)):-65.18;-67.30;-59.80;-55.37;RIGHT
((0, 9), (4, 11)):-4.00;-3.50;0.00;0.00;LEFT
((0, 10), (1, 1)):-24.94;-30.28;-32.33;-19.50;RIGHT
((0, 10), (1, 2)):-11.50;-11.00;-16.20;0.00;RIGHT
((0, 10), (1, 12)):-3.50;-3.00;0.00;0.00;LEFT
((0, 10), (2, 1)):-37.31;-43.83;-43.98;-39.04;UP
((0, 10), (2, 2)):-11.50;-16.50;-16.20;-12.00;UP
((0, 10), (2, 3)):-20.95;-15.00;-14.70;-16.50;LEFT
((0, 10), (2, 5)):-8.50;-8.00;0.00;0.00;LEFT
((0, 10), (2, 7)):-6.50;0.00;0.00;0.00;DOWN
((0, 10), (2, 12)):-3.50;-3.00;0.00;0.00;LEFT
((0, 10), (3, 1)):-37.31;-45.38;-36.69;-37.62;LEFT
((0, 10), (3, 2)):-22.94;-27.05;-29.96;-18.00;RIGHT
((0, 10), (3, 3)):-20.95;-15.00;-24.26;-11.00;RIGHT
((0, 10), (3, 4)):-9.50;-18.20;-13.21;-10.00;UP
((0, 10), (3, 5)):-16.96;-15.71;-21.76;-20.20;DOWN
((0, 10), (3, 6)):-22.39;-18.79;-16.80;-23.39;LEFT
((0, 10), (3, 7)):-25.81;-20.93;-20.56;-25.84;LEFT
((0, 10), (3, 8)):-16.42;-14.20;-16.57;-17.42;DOWN
((0, 10), (3, 9)):-13.43;-12.97;-10.82;-13.95;LEFT
((0, 10), (3, 10)):-10.45;-11.95;-11.82;-10.34;RIGHT
((0, 10), (3, 11)):-6.98;-7.09;-7.73;-8.71;UP
((0, 10), (3, 12)):-3.50;-6.23;-4.00;-3.00;RIGHT
((0, 10), (4, 1)):-49.63;-52.32;-64.87;-48.58;RIGHT
((0, 10), (4, 2)):-45.66;-51.40;-49.41;-47.42;UP
((0, 10), (4, 11)):-3.50;-3.00;0.00;0.00;LEFT
((0, 11), (1, 1)):-25.93;-18.75;-18.44;-20.25;LEFT
((0, 11), (1, 12)):-3.00;-2.50;0.00;0.00;LEFT
((0, 11), (2, 1)):-25.93;-30.79;-30.48;-33.28;UP
((0, 11), (2, 2)):-12.00;-11.50;-16.95;0.00;RIGHT
((0, 11), (2, 3)):-11.00;-10.50;-15.45;-11.50;DOWN
((0, 11), (2, 5)):-9.00;-8.50;0.00;0.00;LEFT
((0, 11), (2, 12)):-3.00;-2.50;0.00;0.00;LEFT
((0, 11), (3, 1)):-25.93;-25.18;-33.69;-38.27;DOWN
((0, 11), (3, 2)):-12.00;-11.50;-16.95;-12.50;DOWN
((0, 11), (3, 3)):-11.00;-10.50;-15.45;0.00;RIGHT
((0, 11), (3, 4)):-10.00;-19.20;-13.96;-10.50;UP
((0, 11), (3, 5)):-17.95;-16.71;-12.46;-14.25;LEFT
((0, 11), (3, 6)):-15.96;-20.30;-18.04;-16.71;UP
((0, 11), (3, 7)):-20.90;-22.80;-21.36;-20.04;RIGHT
((0, 11), (3, 8)):-11.97;-15.56;-14.92;-12.72;UP
((0, 11), (3, 9)):-9.97;-9.22;-10.58;-9.62;DOWN
((0, 11), (3, 10)):-7.98;-11.30;-8.96;-10.84;UP
((0, 11), (3, 11)):-5.98;-7.34;-6.73;-9.21;UP
((0, 11), (3, 12)):-3.00;-5.23;-3.50;-2.50;RIGHT
((0, 11), (4, 1)):-38.81;-42.71;-48.80;-43.47;UP
((0, 11), (4, 2)):-35.82;-43.96;-43.97;-40.24;UP
((0, 11), (4, 11)):-3.00;-2.50;0.00;0.00;LEFT
((0, 12), (1, 1)):-26.93;-19.50;-19.19;-26.93;LEFT
((0, 12), (2, 1)):-26.93;-32.12;-31.72;-26.93;UP
((0, 12), (2, 2)):-12.50;-12.00;0.00;0.00;LEFT
((0, 12), (2, 3)):-11.50;-11.00;-16.20;0.00;RIGHT
((0, 12), (3, 1)):-26.93;-35.46;-35.76;-26.93;UP
((0, 12), (3, 2)):-12.50;-12.00;0.00;0.00;LEFT
((0, 12), (3, 3)):-11.50;-11.00;0.00;0.00;LEFT
((0, 12), (3, 4)):-10.50;-10.00;-14.70;0.00;RIGHT
((0, 12), (3, 5)):-9.50;-13.50;-13.21;-9.50;UP
((0, 12), (3, 6)):-8.50;-12.00;-17.43;-8.50;UP
((0, 12), (3, 7)):-22.39;-18.81;-22.31;-22.39;DOWN
((0, 12), (3, 8)):-12.97;-12.95;-12.95;-6.50;RIGHT
((0, 12), (3, 9)):-10.97;-12.09;-8.21;-10.97;LEFT
((0, 12), (3, 10)):-8.98;-9.47;-9.33;-8.98;UP
((0, 12), (3, 11)):-6.98;-9.08;-7.71;-6.98;UP
((0, 12), (3, 12)):-2.50;-4.57;-3.00;-2.50;UP
((0, 12), (4, 1)):-40.30;-41.90;-46.17;-40.30;UP
((0, 12), (4, 2)):-37.31;-39.11;-42.39;-37.31;UP
((0, 12), (4, 11)):-3.50;-3.00;0.00;0.00;LEFT
((1, 0), (1, 1)):-66.50;-68.02;-70.58;-63.47;RIGHT
((1, 0), (1, 2)):-50.54;-45.86;-47.40;-52.77;DOWN
((1, 0), (1, 3)):-27.30;-27.43;-23.88;-37.07;LEFT
